business_id,name,address,city,state,restaurant_rating,review_count,categories
tsEllPWpgdXv_mdgjSoT0A,"""Hero Certified Burgers - East York Town Centre""","""East York Town Centre, 45 Overlea boulevard, Unit 128""",Toronto,ON,3.0,5,Restaurants;Burgers
exjEzDg2ToZ66p6IY02ynA,"""Ten Ren's Tea""","""Fairview Mall, 1800 Sheppard Avenue E, Unit 2022A""",Toronto,ON,4.0,11,Food;Shopping;Coffee & Tea;Tea Rooms;Shopping Centers
k2H--NUMZUivgm_McnVKzw,"""Layalina Shisha & Coffee""","""225 Church Street""",Toronto,ON,3.0,8,Food;Fast Food;Restaurants;Bars;Hookah Bars;Coffee & Tea;Nightlife
joMyW9KcBEsHJxQuAMulaQ,"""Roll Play""","""10A Edward Street, Second Floor""",Toronto,ON,3.5,112,Arts & Entertainment;Coffee & Tea;Bars;Cocktail Bars;Chinese;Canadian (New);Nightlife;Restaurants;Cafes;Lounges;Food;Asian Fusion
nSVmtXY0euDxcWXo6Pu8XQ,"""Hell's Kitchen Bistro and Lounge""","""516 Danforth Road""",Toronto,ON,4.5,4,Bars;Canadian (New);Lounges;Restaurants;Nightlife
tlGch0ojsV8VoktvwbKMzg,"""Mamma's Pizza""","""249 Queens Quay W""",Toronto,ON,3.5,7,Italian;Pizza;Restaurants;Sandwiches
sRirP65Q7BSg3Lj9FdkKWQ,"""Gandhi Cuisine""","""554 Queen Street  W""",Toronto,ON,4.0,243,Restaurants;Indian;Pakistani
o2811xZ0ufRi7WcsqWiGzw,"""Starbucks""","""50 Bloor Street W""",Toronto,ON,4.0,4,Food;Coffee & Tea
hYI8mKHlytA0WVvWgzkNsQ,"""Chipits Bake Bar""","""1918 Queen Street E""",Toronto,ON,4.5,3,Food;Bakeries
svO3y8mxG52JHlJgJyus6Q,"""Starbucks""","""224 Wellington Street W""",Toronto,ON,3.5,7,Food;Coffee & Tea
a9aW5e731lplWGHUZ02-zQ,"""Chino Locos Original""","""4 Greenwood Avenue""",Toronto,ON,4.0,162,Restaurants;Asian Fusion;Mexican
X6rz732Av_276Dn06dOx9g,"""CHICXI""","""3471 Yonge Street""",Toronto,ON,4.5,3,Restaurants;Chinese
1OPe6iWB34EWzpNrHmavlQ,"""Dunn Milk Variety""","""65 Dunn Avenue""",Toronto,ON,4.0,3,Convenience Stores;Food
Ri_K4vaiRNQjlyutXgadog,"""California Thai""","""5150 Yonge Street""",Toronto,ON,2.0,7,Restaurants;Fast Food;Chinese;Thai
EA7NU-fwH9VtCCVd3yO1fg,"""Spot Crepes & Tea""","""385 Spadina Avenue""",Toronto,ON,4.5,21,Desserts;Creperies;Restaurants;Food;Asian Fusion;Juice Bars & Smoothies;Cafes;Specialty Food;Ethnic Food;Coffee & Tea
57ZBrOAR-KrfMMaHK0tcew,"""Papa John's""","""2448 Kingston Road""",Toronto,ON,3.0,3,Pizza;Restaurants
teJGD4-WA48THdDBYakjQQ,"""Face To Face Games""","""2077a Danforth Avenue""",Toronto,ON,4.0,7,Hobby Shops;Food;Restaurants;Shopping;Coffee & Tea;Cafes
hMmmvyRtweNBSPMbMCpnow,"""Art Square Cafe""","""334 Dundas Street W""",Toronto,ON,3.5,78,Food;Creperies;Restaurants;Coffee & Tea;Breakfast & Brunch
qauRz11yg55rc9_ERi5TTg,"""Noodle Delight""","""1054 Finch Avenue W""",Toronto,ON,3.0,7,Restaurants;Chinese
m38PfxkTGgINuArSTX16iQ,"""Curry & Co""","""10 Dundas Street E, Unit 340""",Toronto,ON,4.0,25,Halal;Pakistani;Indian;Restaurants
e3H0QcvAMXhcim9rjC6hMA,"""The Beer Store Express""","""10 Dundas Street E""",Toronto,ON,3.5,3,Food;Beer;Wine & Spirits
JmZj7wzAJ7_4ksjG9WXdqw,"""Gladstone Hotel""","""1214 Queen Street W""",Toronto,ON,3.5,163,Lounges;Hotels;Event Planning & Services;Hotels & Travel;Bars;Restaurants;Nightlife
We_Fci0vsWOekpAVIXKpSA,"""Bibab Express""","""120 Adelaide""",Toronto,ON,3.5,11,Korean;Restaurants
iAdj2sx6LHWt6_zM7U3GLw,"""Da-Maria Pizzeria & Spaghetti House""","""4 Kenwood Avenue""",Toronto,ON,2.0,18,Restaurants;Italian;Pizza
18PdgbwLv_1i9yVvJQIhoQ,"""Hooked""","""206 Baldwin Street""",Toronto,ON,4.5,14,Food;Specialty Food;Seafood Markets
6rsMnUHe7Z9U5t6W4NPPkg,"""Tim Hortons""","""120 Fort York Boulevard""",Toronto,ON,3.0,6,Bakeries;Food;Coffee & Tea
t9uOx-Hhe7X8qSJGNwkZtg,"""Wise Bar""","""1007 Bloor Street W""",Toronto,ON,4.5,9,Bars;Nightlife;Beer;Wine & Spirits;Food
uQDVjBcG6t3t-5hSQnZ4lQ,"""La Tortilleria""","""835 Kipling Avenue""",Toronto,ON,2.5,36,Ethnic Food;Mexican;Imported Food;Specialty Food;Food;Restaurants
z8H4Mdzl4jS9pYswj6Jf9w,"""Buca Yorkville""","""53 Scollard Street""",Toronto,ON,3.5,125,Italian;Restaurants;Breakfast & Brunch;Seafood
pp6UqIcEdd3ZQPhNn4g8Cw,"""24/7 Convenience""","""1181 Queen Street W""",Toronto,ON,2.5,3,Food;Convenience Stores
jMNgfIqqw1-oBAGhqMHAHQ,"""Simone Marie Belgian Chocolate""","""4242 Dundas Street W, Unit 10""",Toronto,ON,4.5,3,Specialty Food;Chocolatiers & Shops;Food
OedNdVrDavAlUBV7d9oKXw,"""Porzia Restaurant""","""1314 Queen Street W""",Toronto,ON,4.0,27,Canadian (New);Restaurants
C-ZTdbVvuVMfCCoyLI2i0w,"""The Rolling Pin""","""1970 Avenue Road""",Toronto,ON,3.5,67,Custom Cakes;Food;Bakeries
obYz6wUnMkV32hOddtWn0g,"""Mix Forty""","""40 Wellesley Street E""",Toronto,ON,4.5,3,Florists;Flowers & Gifts;Shopping;Food;Convenience Stores
GAgEoHcf4PSuZRS5Zd3ltA,"""Q's Shawarma""","""1075 Martin Grove Road""",Toronto,ON,4.0,12,Mediterranean;Restaurants
AWrcxjvrpfl5IkIev7YaVg,"""Yummy Bar-B-Q""","""2340 Dundas Street W""",Toronto,ON,3.0,8,Barbeque;Restaurants
IQAZn0i5mpj690wPLxcf0g,"""C Stores""","""393 King Street E""",Toronto,ON,4.5,3,Convenience Stores;Food;Restaurants;Delis
Uyla4dquQS1oD6puUCjPkA,"""Tim Horton's""","""322A King Street W""",Toronto,ON,3.0,29,Coffee & Tea;Donuts;Food
ratGSpfB8o9aYbwN-Bof1g,"""DAVIDsTEA""","""424 Bloor Street""",Toronto,ON,4.0,23,Tea Rooms;Food;Coffee & Tea
JTcsBnLgSh5vNVLD734g4w,"""Supercoffee""","""1148 Weston Road""",Toronto,ON,4.5,36,Restaurants;Coffee & Tea;Food;Cafes
WCb4sIm_4uh7gCHJBD-xsA,"""Metro""","""3003 Danforth Avenue""",Toronto,ON,3.0,13,Food;Grocery
Cfzfl09ITMfr7MOxZJczag,"""Sobey's""","""145 Marlee Ave""",Toronto,ON,3.0,4,Grocery;Food
eFSX9UV5TSIbJMl7e0wpww,"""Peter Street Deli""","""126 Peter Street""",Toronto,ON,4.0,5,Sandwiches;Restaurants;Delis
C9xw2AkDMtWMQ3sIDo98aA,"""Eathai""","""969 Coxwell Avenue""",Toronto,ON,4.0,19,Asian Fusion;Thai;Restaurants
yA0ZXcltQDNKO5pasfMgZw,"""Tropical  Energy Juice Bar""","""199 Bay Street, Commerce Court""",Toronto,ON,4.5,11,Food;Juice Bars & Smoothies
rAge1m9u3SmuY0-KrQCAUw,"""Laila""","""553 Bloor Street W""",Toronto,ON,3.5,13,Restaurants;Middle Eastern
LcIgUlWaJJwtOfPoPWCmBg,"""Souppe Shoppe""","""707 Dundas Street W""",Toronto,ON,5.0,4,Street Vendors;Food Stands;Restaurants;Food;Soup
lkvHG6proAFP8_evKhdxKA,"""Chinese Bakery""","""433 Dundas St W""",Toronto,ON,3.5,39,Food;Bakeries;Chinese;Restaurants
CPBbk7rUr5HHX7lmpo8W-A,"""The Bean""","""388 College St""",Toronto,ON,3.5,10,Food;Coffee & Tea
C7oHVsJyxNGH2D9yXUB2kw,"""Modern Wok""","""145 King Street W""",Toronto,ON,3.5,21,Restaurants;Thai;Chinese
zcPzZJqpyOTEnBNRt8L68A,"""Old York Bar & Grill""","""167 Niagara Street""",Toronto,ON,4.0,67,Nightlife;Pubs;Restaurants;Bars;Breakfast & Brunch
b6IjUr2azLh0AsWDjus4zg,"""The Berkeley Cafe""","""141 Berkeley Street""",Toronto,ON,4.0,9,Coffee & Tea;Food;Cafes;Restaurants
DfLF3QDZq2RA-8J3Adrxhg,"""Gabby's Food and Fuel""","""2076 Queen St. E.""",Toronto,ON,3.5,7,Restaurants;Nightlife;Pubs;Bars;Seafood;Sports Bars;Canadian (New)
68PJJkcq_i0SlLqO6t7Qxw,"""Asian Legend""","""418 Dundas Street W""",Toronto,ON,3.5,193,Chinese;Restaurants;Dim Sum
nb2Bpt5uGGZvNhnkEGMnpw,"""The Irv Gastro Pub""","""195 Carlton Street""",Toronto,ON,4.5,84,Gastropubs;Pubs;Nightlife;Bars;Burgers;Restaurants
aLTpnF4xG3KA5trMilgChQ,"""Ni Ji Sushi""","""1095 Ellesmere Road""",Toronto,ON,4.0,190,Sushi Bars;Japanese;Restaurants
UC2dfjZg8mrRh10maovQfw,"""Royale Fine Dining Banquet""","""648 Silver Star Boulevard""",Toronto,ON,3.5,72,Chinese;Restaurants;Dim Sum;Food
oErMHKu7vNGSjKb-NAwzcQ,"""Liberty Shawarma""","""716 Queen Street East""",Toronto,ON,3.5,18,Fast Food;Sandwiches;Salad;Restaurants
DD_dSlQKcln7VXbN1qxcLA,"""Pero Restaurant & Lounge""","""812 Bloor Street W""",Toronto,ON,4.0,48,African;Restaurants;Ethiopian;Vegetarian;Vegan
zm7e0hmW4aPvoRsAdqqEyA,"""Milestones Restaurants""","""3401 Dufferin St""",Toronto,ON,2.5,50,Restaurants;Comfort Food;Canadian (New);Bars;Nightlife;American (New)
isXy5v7DINDu9Zg-FGCYFw,"""Double Win Restaurant""","""3280 Midland Avenue, Unit 15""",Toronto,ON,1.5,5,Chinese;Restaurants
hBqp4v9iKsM-6i56v0MBuQ,"""St. Louis Bar & Grill""","""1800 Sheppard Ave East, Unit 2016""",Toronto,ON,2.5,46,Nightlife;American (Traditional);Chicken Wings;Sports Bars;Restaurants;Barbeque;Bars
cQ2T1Vya1kk7MQuDeojo7g,"""Starbucks""","""6714 Kingston Road""",Toronto,ON,4.5,14,Food;Coffee & Tea
WHfgo788tdCywQbgG04rDA,"""Axis Gallery & Grill""","""3048 Dundas Street W""",Toronto,ON,3.0,30,Bars;Nightlife;Pubs;Gastropubs;Restaurants
8bib49DjADw9GxQJNydafg,"""Aroma Espresso Bar""","""88 Queens Quay W""",Toronto,ON,3.5,15,Restaurants;Caterers;Event Planning & Services;Coffee & Tea;Food;Sandwiches
tBSHxwxaAdC6NGcsRumbMg,"""Qoola""","""4700 Keele Street, Unit 34""",Toronto,ON,4.0,14,Food;Do-It-Yourself Food;Ice Cream & Frozen Yogurt;Desserts
B44Cx8VNrRlrgdfXHuaq-w,"""Pastalicious""","""171 E Liberty Village, Unit135""",Toronto,ON,3.0,7,Restaurants;Italian
Lpp8IiUVEhJzF4Fb8DkScQ,"""Hakka Legend Asian Cuisine""","""789 Warden Avenue, Unit 2""",Toronto,ON,3.5,36,Restaurants;Halal;Chinese
rmHBam1Z0aBARUd45IG_qw,"""Mayettes""","""3331 Danforth Avenue, Unit A""",Toronto,ON,5.0,4,Party & Event Planning;Fast Food;Restaurants;Caterers;Food;Ethnic Food;Personal Chefs;Event Planning & Services;Filipino;Barbeque;Seafood;Specialty Food
im8sxT2V-drSvxP17qdb2A,"""Sicilian Sidewalk Cafe""","""712 College Street""",Toronto,ON,3.5,63,Italian;Restaurants;Food;Ice Cream & Frozen Yogurt
lcozzaLLByOKX0Orcg-tIQ,"""Bacon Nation""","""249 Augusta Avenue""",Toronto,ON,3.0,60,Breakfast & Brunch;Food;Sandwiches;Food Trucks;Fast Food;Burgers;Restaurants
qpum_dXomddWLPKTZ5tPkg,"""Starbucks""","""123 Front Street W, Unit 1""",Toronto,ON,3.5,15,Cafes;Food;Coffee & Tea;Restaurants
Gpr3RKvXXH5aa2XfXRwscA,"""Just Falafel""","""831 Bay Street""",Toronto,ON,3.5,16,Restaurants;Specialty Food;Mediterranean;Food
7Fk52W2HkAGXW90-RCSJog,"""Baskin Robbins""","""536 Church Street""",Toronto,ON,3.5,10,Food;Ice Cream & Frozen Yogurt
lfAWitApnn1CMLlMnxfUKw,"""Salamanca Dry Food Store""","""204 Baldwin St""",Toronto,ON,4.0,4,Grocery;Food
JH3zKlfslbSVeA_KsAaRRQ,"""Splendido Restaurant""","""88 Harbord Street""",Toronto,ON,4.0,127,Modern European;Restaurants;Italian
cA_KsBiN9RE4g1jqZTRbXg,"""Bulk Barn""","""2 Carlton Street""",Toronto,ON,3.5,29,Grocery;Food
baRd6otoSKiLKexfoyKWbg,"""Manpasand""","""735 Middlefield Road""",Toronto,ON,3.5,7,Indian;Restaurants
grmdcTqmUph_mi8rhTSuzw,"""Pastacceria""","""101 College Street""",Toronto,ON,1.0,3,Restaurants;Fast Food
iOTh1kL-UixifUBgn2-E2A,"""Chelo & Co""","""811 Queen Street W""",Toronto,ON,4.0,34,Persian/Iranian;Restaurants
N-FKBizx_wu3L8mvDPfYGw,"""Just Desserts Resto & Bar""","""578 Yonge Street""",Toronto,ON,2.5,39,Ice Cream & Frozen Yogurt;Food;Desserts
Fv621YzHSas5eYM8ppllhQ,"""Pho Huong""","""598 College Street""",Toronto,ON,3.0,20,Vietnamese;Restaurants
QxSFIWk_hhSloUS6-IIUcg,"""ASAP City""","""2075 Danforth Avenue""",Toronto,ON,3.5,29,Restaurants;Sandwiches;Fast Food
b48e0mYb5LO27Y8wvp3x2A,"""Bo & Bon""","""3543 Bathurst Street""",Toronto,ON,2.0,3,Bakeries;Food
kuJRRmmmDUXqwM6kNihXXA,"""Jump Restaurant""","""18 Wellington Street W""",Toronto,ON,3.5,145,Canadian (New);Wine Bars;American (Traditional);American (New);Nightlife;Mediterranean;Bars;Restaurants
vCu9IoEhNIWqcKn1Uf4K5g,"""Total Cleanse""","""1415 Bloor Street W""",Toronto,ON,4.0,4,Food Delivery Services;Food;Juice Bars & Smoothies
3A2qKVdYmiq9Zeq9odGI0A,"""Good Times Bad Times""","""1421 Bloor Street W""",Toronto,ON,4.0,3,Coffee & Tea;Food
6g6VlTtgvabijdVaU_cbGQ,"""The Tennessee""","""1554 Queen Street W""",Toronto,ON,2.0,9,Bars;Nightlife
7HUEqrj4aa_u3kl-o-e9_Q,"""TorterÃ­a San Cosme""","""181 Baldwin Street""",Toronto,ON,3.5,66,Mexican;Restaurants
vHHHbPjhXtLApOmBoGWLww,"""Seaspray Restaurant""","""629 Kingston Road""",Toronto,ON,2.5,8,Restaurants;Chinese
FrJX4ifJsTAXAJJq0K7EVg,"""Levack Block""","""88 Ossington Ave""",Toronto,ON,2.5,30,Bars;Nightlife;Restaurants;Breakfast & Brunch
h935w_ra0b7dq9mUiwQH1g,"""Caviar Direct""","""93 Front Street E""",Toronto,ON,4.0,6,Seafood Markets;Food;Specialty Food
6Bb7FE_UzUXuO-wFINJP4A,"""Freta Enjera""","""831 Bloor Street W""",Toronto,ON,4.0,4,Ethnic Food;Food;Specialty Food;Convenience Stores;Imported Food
M0CBCEY1UFX0JCRzKZ9ujw,"""Menchie's Frozen Yogurt""","""816 Warden Avenue, Unit F3""",Toronto,ON,4.0,9,Desserts;Food;Ice Cream & Frozen Yogurt
oYCx5gO4KkkgYPnglSkk5g,"""PROP""","""770 St Clair Ave W""",Toronto,ON,3.0,21,Restaurants;Italian
IP-q2lMq654sboZLwzYaig,"""Sky Blue Sky Sandwiches""","""333 King Street E""",Toronto,ON,3.5,46,Food;Delicatessen;Restaurants;Sandwiches
E8xAQF1p5kcPYoSpiiwr8Q,"""Patrician Grill""","""219 King Street E""",Toronto,ON,3.5,50,Diners;Restaurants;Breakfast & Brunch
pYHRclA6yhiFVWsALkcZeQ,"""Angelo's Hot Table""","""16 Yonge Street, Unit C""",Toronto,ON,3.5,7,Restaurants;Italian
v7In1lSZCIiku3o0yIXIRQ,"""O'Connor Station""","""158 O'Connor Drive""",Toronto,ON,3.0,21,Canadian (New);Restaurants
CVNJ5kndABkFtDLr_mrBaA,"""Curry Kitchen Toronto Indian Home Cooking""","""675 Lansdowne Avenue""",Toronto,ON,2.5,4,Indian;Halal;Restaurants
6Toez65egZSMV1iohQWGIQ,"""Cantine Bar & Grill""","""138 Avenue Road""",Toronto,ON,3.5,25,Mediterranean;Brasseries;Comfort Food;Italian;Breakfast & Brunch;Restaurants;Canadian (New)
GSBvHOu7vM6IWFqXTbR_4A,"""Cuscatlan Latin American Cuisine""","""3232 Steeles Avenue W, Unit 8""",Toronto,ON,4.0,18,Latin American;Restaurants;Salvadoran
G2i46bMQIk1Lv9erfUhMiA,"""Puck'n Wings""","""362 Bloor Street W""",Toronto,ON,3.0,35,Restaurants;Chicken Wings
kM91Woq__EKVzLjo4dOTaw,"""Green Papaya""","""2401 Yonge Street""",Toronto,ON,3.0,72,Restaurants;Asian Fusion
1pdkfe-fVY3cW8NTtHfb6Q,"""Ali Baba's""","""890 Bloor Street""",Toronto,ON,2.5,5,Restaurants;Middle Eastern
5DDvJhkk3zsd9jBxDQpkow,"""Buna's Kitchen""","""388 Richmond Street W, Unit 5B""",Toronto,ON,4.0,39,Modern European;Restaurants;Sandwiches;Salad;Cafes;Food;Specialty Food
RJxkhoGxTsz545_sTlDdFA,"""Thai Express""","""21 St Clair Ave E""",Toronto,ON,2.0,12,Thai;Restaurants
fD6YJV_5pOw7_8KSKmabIQ,"""XO Gelato""","""647 Mt Pleasant Road""",Toronto,ON,3.0,12,Desserts;Ice Cream & Frozen Yogurt;Food
Rp7ABbhY8kUpgwrzJADnqw,"""Tim Horton's""","""2245 Yonge Street""",Toronto,ON,2.5,10,Coffee & Tea;Ice Cream & Frozen Yogurt;Breakfast & Brunch;Sandwiches;Food;Restaurants
Z0_qLqeFwOQGhBd_aC9s6w,"""Hakka Cottage""","""50a Rexdale Boulevard""",Toronto,ON,4.0,16,Halal;Chinese;Restaurants
Uqyw02FKX8PqMDbFH5sSsg,"""Viking Bakery""","""2207 Danforth Avenue""",Toronto,ON,4.0,6,Food;Bakeries
ijjuLKQ-h2esqrF7vnG-bw,"""Pi Co""","""2177 Yonge Street""",Toronto,ON,3.5,14,Restaurants;Pizza
6Uh3Rlx0qog6ZMu2Mg2Oyw,"""Rainbow Sushi""","""3450 Bathurst Street""",Toronto,ON,3.0,23,Restaurants;Japanese
lvas_XHTdlLIFOcPZO6cGw,"""Margarita Fiesta Room""","""229 Carlton Street""",Toronto,ON,3.0,17,Mexican;Restaurants
oLc7l9rnhgeKLeliR6FpRw,"""Timothy's World Coffee""","""55 Bloor Street W""",Toronto,ON,3.0,3,Food;Coffee & Tea
GZ12skjXwuMuH3LidRN-mA,"""Chipotle Mexican Grill""","""1072 Don Mills Rd""",Toronto,ON,3.5,53,Spanish;Fast Food;Restaurants;Mexican
blxcciomidl5td-QTSsg5Q,"""Souv Like""","""708 Pape Avenue""",Toronto,ON,4.5,28,Greek;Mediterranean;Restaurants
HuWUIXfaXt9hcP5MKG-Qyg,"""Huibin""","""440 Spadina Avenue""",Toronto,ON,3.0,7,Chinese;Restaurants
Xja69DDoUqbPwFOSB3_Ckw,"""Slice N Bites""","""3020 Bathurst Street""",Toronto,ON,4.0,4,Restaurants;Pizza;Sushi Bars;Kosher
_AVXgkX4DiNQAQj_3tNhFQ,"""Locale Mercatto""","""330 Bay Street""",Toronto,ON,3.0,79,Restaurants;Italian
SJJlpzpcL09Qdjr5MaKAWA,"""Tim Hortons""","""55 York St""",Toronto,ON,3.0,10,Cafes;Coffee & Tea;Food;Donuts;Restaurants
bKkQI4pxnTPKWw3sI6fJ2w,"""Burger Bass""","""1076 Queen Street W""",Toronto,ON,4.0,10,Restaurants;Burgers
0HIiowOQJgs46UL8Vt3lsQ,"""Starbucks""","""Yorkdale Shopping Center, 3401 Dufferin Street""",Toronto,ON,4.0,9,Coffee & Tea;Food
pTbkdBDDKxNVjKUZ_6RAug,"""Xawaash""","""130 Queens Plate Drive, Unit 1""",Toronto,ON,4.0,85,Food;Mediterranean;African;Middle Eastern;Specialty Food;Event Planning & Services;Internet Cafes;Halal;Restaurants;Caterers
AYFIMkpCeFxy3SsbAuOhww,"""ING Direct CafÃ©""","""221 Yonge Street""",Toronto,ON,4.5,13,Coffee & Tea;Food
DQCsLrEHsDuRduZSVLgXMQ,"""Baskin Robbins""","""552 Danforth Avenue""",Toronto,ON,5.0,3,Ice Cream & Frozen Yogurt;Food
qXk2CS1-6jKTKpMUIgN9kQ,"""O'Grady's Restaurant""","""518 Church Street""",Toronto,ON,3.0,92,Cocktail Bars;Breakfast & Brunch;Bars;Canadian (New);Nightlife;Restaurants
jAIeziQkY_JScpBT1tovFg,"""The Alley""","""3260 Midland Ave, F-107""",Toronto,ON,4.0,26,Food;Bubble Tea
PuheUHXLJrqYqgC0p-qS1A,"""Fine Wine Reserve""","""439 King Street W""",Toronto,ON,5.0,3,Beer;Wine & Spirits;Food
FMb6y8iLrM37Zy0jCzs1cA,"""La Mona's""","""1210 King Street W""",Toronto,ON,3.0,4,Restaurants;Pizza
xu7B5D3wo3k4fu4c86QE8A,"""Real Fruit Bubble Tea""","""Woodbine Center, 500 Rexdale Blvd, Unit L011B""",Toronto,ON,4.5,6,Tea Rooms;Food;Juice Bars & Smoothies;Coffee & Tea
2iYGfGTI2Bm56rUaJfpZug,"""Starbucks""","""1842 Queen St E""",Toronto,ON,3.5,8,Coffee & Tea;Food
jylz2TZWeULXS_rn3sal2A,"""Harvey's Restaurants""","""278 Jarvis St""",Toronto,ON,3.5,18,Restaurants;Burgers;Fast Food;American (Traditional)
Yh8xSwsPSJgVatvXulmh5g,"""Rashnaa Restaurant""","""307 Wellesley Street E""",Toronto,ON,3.5,44,Indian;Restaurants;Sri Lankan
u52e293PTvt6w1NG5JrVWw,"""Garden Milk & Variety""","""301 Roncesvalles Avenue""",Toronto,ON,4.5,3,Grocery;Food
dvFVX3xmcLauD__8GKhJMA,"""b.good""","""573 Queen Street W""",Toronto,ON,3.5,28,Salad;Burgers;Restaurants;Vegetarian;Gluten-Free
2gDHQELrlq3jVuZZfJeWUg,"""Chop Chop""","""771 Dundas Street W""",Toronto,ON,4.0,16,Chinese;Restaurants
a7PQyftj6OURt0f5evJRUg,"""Junction Eatery""","""2790 Dundas Street W""",Toronto,ON,4.0,15,Breakfast & Brunch;Comfort Food;Soul Food;Food;Specialty Food;Restaurants
VUADGMPLJoWqhHb1G4LIcA,"""Veghed""","""1199 Dundas Street W""",Toronto,ON,5.0,48,Vegan;Vegetarian;Restaurants
lDpVyjENOz_qbxbRoyBi8w,"""Black Camel""","""4 Crescent Road""",Toronto,ON,4.5,283,Sandwiches;Restaurants
9QloWG1ruFCwBc-rXR7j7A,"""Columbus Bakery""","""2111 Jane Street, Unit 9""",Toronto,ON,4.0,3,Bakeries;Food
cygnN2VhHANKTni8TgSoGw,"""Sweet Gallery Exclusive Pastry""","""694 Mount Pleasant Road""",Toronto,ON,3.5,3,Food;Bakeries
r2wtv92crR_huYQMB4ZTsA,"""The Everleigh""","""580 King Street W""",Toronto,ON,2.5,33,Nightlife;Bars;Dance Clubs
LnSjzFXh1GrOObsRP6LhBQ,"""Brioche DorÃ©e""","""648 King Street W""",Toronto,ON,3.5,49,Food;Bakeries;Restaurants;French
uRn3CpBkl_Em8hcKXSkTEA,"""Pumpernickel's Deli""","""207 Queens Quay W""",Toronto,ON,4.0,4,Restaurants;Delis;Sandwiches
FL_UG4G1btvH5K3TVDvnew,"""Bagel Nash""","""81 Gerry Fitzgerald Drive""",Toronto,ON,3.0,11,Breakfast & Brunch;Bakeries;Bagels;Restaurants;Food;Sandwiches
RI-E3WWC_KMm27EShF3O8Q,"""King Chef Cuisine""","""740 King Street W""",Toronto,ON,3.0,15,Restaurants;Chinese
JccZKQS8-5Oikp0u30zZ8g,"""Skin+Bones""","""980 Queen St E""",Toronto,ON,4.0,165,Food;Nightlife;Restaurants;Beer;Wine & Spirits;Bars;Local Flavor;Wine Bars;Canadian (New)
G6aNyWVp2UjgKRidP_U2jw,"""La Limonada""","""Toronto Spiritualist Temple, 706 College Street""",Toronto,ON,4.5,7,Juice Bars & Smoothies;Restaurants;Food;Food Stands
F6WcodntQQ9clzAERXmAFA,"""Emiliano & Ana's No Frills""","""245 Dixon Road""",Toronto,ON,3.0,3,Pharmacy;Bakeries;Food;Grocery;Health & Medical
ixGb4NLfgD90wZHlw94rLw,"""Pizza La Rosa""","""2555 Victoria Park Avenue, Unit 19""",Toronto,ON,4.0,63,Halal;Pizza;Salad;Sandwiches;Restaurants;Fast Food;Italian
wcR9Vbwn2EmlSeV7uBUIsA,"""Hemingway's Restaurant""","""142 Cumberland St""",Toronto,ON,3.5,195,American (Traditional);Nightlife;Bars;Restaurants
m-cg3stOStMAFEV9-8qnVw,"""Scallywags""","""11 St Clair Ave W""",Toronto,ON,3.0,67,Nightlife;Pubs;Restaurants;Bars
oOf6oJTIJskT-ATwarn7Qg,"""No. #1 jerk""","""2859 Kingston Road""",Toronto,ON,3.5,6,Restaurants;Caribbean
4KHo1LnkM69RtWTDBdG16g,"""31 Kitchen""","""10 Ravel Road, Unit 1-2""",Toronto,ON,3.0,49,Desserts;Ramen;Restaurants;Asian Fusion;Japanese;Tea Rooms;Food;Chinese;Coffee & Tea
0-k_-9YoWXpmtiaLdKeQJQ,"""The Rec Room""","""255 Bremner Boulevard""",Toronto,ON,3.0,103,Arts & Entertainment;Bars;Arcades;Restaurants;Nightlife;Canadian (New);Sports Bars
9FPs1mXHZEoEWo3kw9cwGQ,"""Ebisu On Queen""","""204 Queen Street W""",Toronto,ON,3.5,57,Restaurants;Japanese;Sushi Bars;Ramen;Tapas Bars
qPVqfJAzC8APF8aWGBtFRA,"""Antler Kitchen & Bar""","""1454 Dundas Street W""",Toronto,ON,4.5,102,Restaurants;Canadian (New)
4YJ-iVH75TJlGYe3VvIu5Q,"""Butterfly Bakery""","""492 Dundas Street W""",Toronto,ON,3.0,5,Food;Bakeries
6XyllUMxo6j0F9JGegeg4w,"""Subway""","""1568 Danforth Avenue""",Toronto,ON,2.5,5,Fast Food;Restaurants;Sandwiches
o6Yor6ofIw2TqM3mN28Kzg,"""Tacos El Asador""","""689 Bloor Street W""",Toronto,ON,4.0,244,Restaurants;Latin American;Mexican
81AxPpmMeowHYMLZ4Acy9A,"""Mela Indian Cuisine""","""1921 Ave Rd""",Toronto,ON,4.0,6,Indian;Restaurants
iX0XUpk34WqHfUuLjPhR9g,"""Stella""","""1261 Bloor Street W""",Toronto,ON,3.5,37,Middle Eastern;Gluten-Free;Restaurants;Nightlife;Bars;Bangladeshi;Indian
C7XmsCURQH6XIpkXpkxLhQ,"""Ellington's Music & Cafe""","""805 St Clair Avenue W""",Toronto,ON,3.5,14,Arts & Entertainment;Food;Nightlife;Coffee & Tea;Jazz & Blues
rNHWD-7UgHulruhl9z7pDg,"""Lot 16""","""1136 Queen W""",Toronto,ON,3.5,6,Lounges;Bars;Nightlife
NMTiQ74472-sQFPK9aITNw,"""Love Me Tender - Steakhouse""","""1968 Queen Street E""",Toronto,ON,3.5,15,Steakhouses;Burgers;Restaurants
t3iIZOWLt4SiV-Xwnk0IcQ,"""Starbucks""","""185 King Street E""",Toronto,ON,3.5,15,Food;Coffee & Tea
